speed,deceleration,deltadistance,delta_time,detection
4.37,-0.0939,1.6199,0.459985733,TRUE
4.62,0.1978,1.3899,0.580004454,TRUE
4.62,-0.0341,1.4747,0.570009232,TRUE
4.62,-0.041,1.2753,0.460025787,TRUE
4.62,0.4434,0.2989,0.500006437,TRUE
4.88,-0.3626,0.8081,0.400003195,TRUE
4.88,-1326.3975,3518.044,0.519982338,TRUE
4.88,1352.4777,0.4738,0.510037661,TRUE
4.88,-0.0641,1.5361,0.989978313,TRUE
47.32,-1.3088,43.7303,0.865829945,TRUE
47.32,0.1543,51.5438,1.053797483,TRUE
47.32,-0.6281,26.101,0.501904964,TRUE
47.32,2.7538,18.9441,0.487902641,TRUE
46.29,-0.9372,22.3807,0.513899565,TRUE
45.78,-0.9282,51.0435,0.973832607,TRUE
45.78,6.272,11.1608,0.435902596,TRUE
44.24,-1.5517,78.2705,1.577686071,TRUE
44.24,1.366,22.9503,0.541893959,TRUE
44.24,0.2086,43.4978,1.083789825,FALSE
44.24,-0.3569,43.6261,0.999807119,FALSE
44.24,0.1039,239.3245,6.458747625,FALSE
44.24,-0.0047,20.7614,0.559905291,FALSE
44.24,2.6474,12.2609,0.519920826,FALSE
19.03,0.0029,199.439,8.54630518,FALSE
18.51,0.5262,18.3293,1.011803627,FALSE
17.49,0.544,8.3484,0.549893618,FALSE
17.49,-0.4672,10.4677,0.585889101,FALSE
13.88,0.0806,56.7113,3.819257259,FALSE
9.25,0.0858,49.1024,4.407143354,TRUE
9.25,0.8483,3.4675,0.49190712,TRUE
8.74,-0.3575,3.5784,0.41992569,TRUE
7.97,-0.2712,4.155,0.429909706,TRUE
7.97,0.4716,3.7454,0.513895988,TRUE
7.45,0.1372,3.1152,0.467837095,TRUE
7.2,-0.034,3.2868,0.481981993,TRUE
6.94,0.6617,1.7914,0.531895161,TRUE
6.68,-0.2855,1.8624,0.411922216,TRUE
6.43,0.2364,1.5052,0.425915241,TRUE
6.17,0.2974,1.0655,0.563893318,TRUE
5.91,-0.3465,1.7204,0.485903263,TRUE
5.91,0.6182,0.1562,0.535895824,TRUE
5.65,-0.221,0.6872,0.499903202,TRUE
5.65,-741.9213,1473.3909,0.449913025,TRUE
5.91,814.6351,0.0195,0.409920216,TRUE
5.91,-0.4557,1.3478,0.543893099,TRUE
6.17,-0.3598,1.7729,0.439916372,TRUE
64.3,4.1073,58.0325,1.059976578,TRUE
64.3,-15.9448,37.5087,0.34505558,TRUE
64.3,4.1785,70.7849,1.504943371,TRUE
64.3,-16.3364,56.5235,0.465060711,TRUE
64.3,1.7653,106.3913,1.025010347,TRUE
64.3,-19.1966,25.6295,0.184909821,TRUE
64.3,-2.477,61.7188,0.415087938,TRUE
64.3,10.8188,36.8403,1.079915285,TRUE
64.3,-1.2249,36.3242,0.825083256,TRUE
64.3,-27.5607,31.5812,0.269953728,FALSE
64.3,13.0545,25.83,0.540581942,FALSE
64.3,-7.2426,34.1569,0.434379101,FALSE
64.3,1.4524,77.9486,1.295112848,FALSE
64.3,3.9748,21.7944,0.579929113,FALSE
64.3,-85.6606,32.3026,0.17499876,FALSE
63.27,13.1013,57.8378,0.974989891,FALSE
62.76,3.3625,25.892,0.744960546,FALSE
62.76,-1559.5494,33.1904,0.045462608,FALSE
62.24,103.446,30.7907,0.674666166,FALSE
62.24,0.2237,22.0515,0.494951725,FALSE
61.21,-1.7434,48.3866,0.82491374,FALSE
61.21,-0.382,27.155,0.450016022,FALSE
59.16,1.1574,29.2784,0.540065527,FALSE
59.16,2.409,26.2676,0.695034027,FALSE
57.61,-72.5403,28.3653,0.174879789,FALSE
57.61,27.9749,18.2553,0.439999819,FALSE
55.04,0.1379,25.0063,0.615042686,FALSE
55.04,-1.9866,33.0239,0.625040054,FALSE
53.5,2.6863,23.2108,0.649916172,FALSE
53.5,-36.5805,25.253,0.220172405,FALSE
51.44,14.5371,22.8057,0.445315599,FALSE
51.44,1.1511,25.8914,0.579625845,FALSE
49.9,-1.7742,33.3903,0.604953051,FALSE
47.84,3.8053,20.1429,0.655008078,FALSE
47.84,-11.1156,25.2528,0.360501528,FALSE
45.78,5.6315,22.0759,0.584463358,FALSE
45.78,-1.0064,18.5278,0.439949751,FALSE
43.72,3.8891,11.3622,0.635169506,FALSE
43.72,-7.7493,25.628,0.474830866,FALSE
42.18,0.6005,19.6624,0.380060673,FALSE
42.18,3.0831,18.9254,0.529937029,FALSE
42.18,-5.1012,22.289,0.399998188,FALSE
42.18,3.6065,20.7017,0.60002017,FALSE
40.12,6.4557,4.3674,0.345033884,FALSE
40.12,-55.3207,19.862,0.180029869,FALSE
38.06,17.5696,12.694,0.489947557,FALSE
38.06,-5.8356,22.0961,0.434959173,FALSE
36.52,4.0891,12.5591,0.930110931,FALSE
36.52,-14.0758,16.9807,0.305220366,FALSE
34.98,-4.963,22.8006,0.32015872,TRUE
34.98,7.8192,15.7659,0.564569712,TRUE
33.43,1.1603,11.69,0.535430908,TRUE
33.43,0.1161,17.2286,0.824560881,TRUE
32.4,-225.7845,10.7011,0.064961195,TRUE
32.4,32.5833,13.3246,0.415070534,TRUE
31.38,-2.0364,17.2517,0.425025702,TRUE
31.38,2.3925,15.371,0.559898615,TRUE
30.35,1.1226,16.213,0.960523367,TRUE
30.35,-29.1754,14.1212,0.194612741,TRUE
29.32,10.6785,10.2605,0.494926691,TRUE
29.32,-1.5569,11.0801,0.410408735,TRUE
27.77,-2.8305,17.2284,0.439522982,TRUE
27.77,2.4633,14.2845,1.070029259,TRUE
26.23,-7665.0726,7.7036,0.010035038,TRUE
26.23,163.9468,12.9007,0.460033178,TRUE
25.2,1.317,10.6385,0.48990345,TRUE
25.2,0.8755,9.0338,0.524978161,TRUE
23.66,-3.1673,12.4924,0.415038586,TRUE
23.66,1.3089,13.5135,0.605111837,TRUE
22.63,1.7532,6.7889,0.485339403,TRUE
22.63,-2.4284,11.2771,0.454505682,TRUE
21.09,1.5585,8.9869,0.54549098,TRUE
21.09,0.6058,10.3132,0.954515696,TRUE
20.06,-222.709,13.1317,0.075106859,TRUE
20.06,30.0925,7.6511,0.544882774,TRUE
19.03,-0.199,7.1179,0.475492239,TRUE
19.03,-0.6475,8.8494,0.489521265,TRUE
17.49,1.273,5.7884,0.97017312,TRUE
17.49,-89.4423,10.2605,0.104808807,TRUE
15.94,19.9887,4.7442,0.445037842,TRUE
15.94,-1.4858,8.9728,0.499999762,TRUE
14.91,1.9082,4.149,0.570075989,TRUE
14.91,-0.1745,6.0781,0.714934587,TRUE
13.37,-31.2322,4.6379,0.109956503,TRUE
13.37,5.195,7.2401,0.585005045,TRUE
12.86,-0.3116,6.3469,0.460476875,TRUE
12.86,0.3642,6.3468,0.534507036,TRUE
12.34,0.7667,4.6853,0.770046473,TRUE
12.34,-2.9931,6.4155,0.375220299,TRUE
11.83,1.9029,3.9138,0.470219851,TRUE
11.83,-1.5092,6.2004,0.424509048,TRUE
11.31,0.6733,5.771,0.515016079,TRUE
11.31,0.6491,4.8675,0.780009508,TRUE
10.8,-3.1328,3.9242,0.269986391,TRUE
10.8,0.7844,4.8675,0.435044527,TRUE
10.8,-0.6463,5.5719,0.405055761,TRUE
10.8,1.377,3.5021,0.499996901,TRUE
10.8,0.0317,4.3554,0.640018225,TRUE
10.8,-1.8068,6.5375,0.44501853,TRUE
10.8,-0.0119,4.4894,0.304864407,TRUE
10.28,1.4796,3.7158,0.469994068,TRUE
9.77,-0.4231,5.9821,0.580068827,TRUE
9.77,0.506,5.3273,0.960039616,TRUE
9.25,-16.5264,3.2201,0.124873161,TRUE
9.25,3.2899,4.6853,0.519999981,TRUE
8.74,0.1481,4.8105,0.589997768,TRUE
8.74,0.3827,4.428,1.090049267,TRUE
7.97,-4.2898,5.0078,0.300101042,TRUE
7.97,2.3122,2.8942,0.279895306,TRUE
7.97,0.2792,4.0197,0.440014124,TRUE
7.97,0.4353,3.9242,0.595020056,TRUE
7.71,0.141,2.4441,0.404974222,TRUE
7.71,0.1548,2.9037,0.560038328,TRUE
7.2,-1.2165,4.4337,0.429901361,TRUE
7.2,1.1963,2.1809,0.525012732,TRUE
7.2,-1.2083,4.343,0.45498395,TRUE
7.2,0.9068,2.5552,0.510019779,TRUE
6.94,0.0374,4.1925,0.895620108,TRUE
6.94,-14.1943,3.3563,0.139372349,TRUE
6.94,3.5087,2.9037,0.545029879,TRUE
6.94,-0.9075,3.555,0.400007963,TRUE
6.68,0.5464,3.4904,1.020021915,TRUE
6.68,-41.2184,2.8621,0.080020189,TRUE
6.68,7.2997,3.063,0.389902115,TRUE
6.68,0.6309,2.181,0.410045147,TRUE
6.94,-0.923,4.6378,0.47995162,TRUE
67.39,127.359,26.1977,0.459974766,TRUE
67.39,65.957,30.5819,0.090245724,TRUE
67.39,65.957,30.5819,0.090245724,TRUE
67.39,65.957,26.0331,0.430395842,TRUE
67.39,-2.1403,36.2891,0.509777784,TRUE
67.39,1.0294,36.718,0.560326338,TRUE
67.39,-0.2212,34.691,0.520429134,TRUE
66.87,-0.3255,36.2321,0.530093193,TRUE
66.87,0.1121,33.2495,0.490323544,TRUE
66.87,-0.2087,39.3593,0.570596933,TRUE
66.87,-0.5061,32.0351,0.449856043,TRUE
66.87,2.7349,25.1858,0.420161963,TRUE
66.36,-1.1481,37.106,0.560096264,TRUE
66.36,-1.0799,38.1036,0.530215502,TRUE
65.84,1.7252,34.9901,0.560976028,TRUE
65.84,0.7463,27.6686,0.469455481,TRUE
65.84,-1.7427,36.0756,0.530493736,FALSE
65.33,0.3967,33.6613,0.509863138,FALSE
65.33,-0.3605,30.4415,0.450237989,FALSE
64.81,1.0358,30.1475,0.480587244,FALSE
64.3,-0.8787,40.0025,0.589887857,FALSE
64.3,0.6183,37.2928,0.580010176,FALSE
63.79,0.5586,29.6292,0.480487823,FALSE
63.79,-1.6014,33.222,0.480060339,FALSE
63.27,3.5337,22.5705,0.410545588,FALSE
63.27,-4.1482,30.2709,0.42005372,FALSE
63.27,3.3954,24.8279,0.429928303,FALSE
62.76,-1.3646,25.2524,0.400169611,FALSE
61.73,-0.1663,30.0518,0.470502615,FALSE
61.21,1.9112,25.8843,0.470105886,FALSE
60.7,-1.6544,26.6784,0.430037498,FALSE
59.16,1.6929,23.1402,0.420269251,FALSE
58.13,-2.799,28.757,0.430073261,FALSE
57.1,5.1614,18.6483,0.400025845,FALSE
56.07,-2.3021,35.433,0.590952635,FALSE
55.04,1.1882,30.8448,0.5797472,FALSE
54.01,0.2512,30.0382,0.580171824,FALSE
52.98,-1.1713,25.6274,0.450045347,FALSE
52.47,1.7735,24.5417,0.510607958,FALSE
51.44,-0.9611,14.182,0.279723406,FALSE
49.38,0.2405,28.6516,0.580808878,FALSE
48.35,0.1597,25.6878,0.52963376,FALSE
47.32,0.3698,24.252,0.520267487,FALSE
46.29,0.4059,18.4612,0.410422564,FALSE
44.24,0.6603,20.8963,0.500642538,FALSE
43.21,-0.1298,21.5983,0.509545565,FALSE
41.15,0.1796,24.0108,0.580464602,FALSE
40.12,0.731,17.1639,0.450039625,FALSE
39.09,0.2305,18.527,0.50063467,FALSE
36.52,-0.2474,19.0993,0.499731064,FALSE
34.98,0.4685,20.9565,0.590195179,TRUE
33.95,0.7524,16.2127,0.510817766,TRUE
31.89,-0.1638,19.2681,0.589500666,TRUE
30.86,0.6269,13.201,0.440350771,TRUE
29.32,0.6795,14.9343,0.570519924,TRUE
27.77,-0.4719,16.4319,0.570243597,TRUE
26.23,0.6473,14.7941,0.590118408,TRUE
25.2,0.366,11.2219,0.480716467,TRUE
23.14,0.2349,11.9233,0.539489985,TRUE
21.6,0.054,10.7128,0.490481377,TRUE
20.57,0.2501,10.307,0.499977589,TRUE
18.51,0.1525,11.0798,0.560230494,TRUE
17.49,0.8818,8.0547,0.530173063,TRUE
15.94,-0.4672,7.7766,0.450628996,TRUE
14.4,0.657,7.6462,0.560277939,TRUE
13.37,0.0895,7.1134,0.539994717,TRUE
12.34,0.1789,6.6035,0.54013133,TRUE
11.83,0.2944,5.5799,0.520356178,TRUE
11.31,0.0001,5.8949,0.549772263,TRUE
11.83,-0.2176,5.7709,0.4903543,TRUE
11.83,-0.242,5.0923,0.40037322,TRUE
11.83,0.3475,6.1441,0.570170641,TRUE
11.83,-0.4687,5.6329,0.440110683,TRUE
12.34,-0.2047,7.651,0.550298214,TRUE
12.34,0.3069,5.982,0.480167627,TRUE
12.34,0.0902,6.7047,0.560488462,TRUE
12.34,-0.2779,6.6644,0.500140429,TRUE
12.86,0.2211,6.4502,0.529732227,TRUE
12.86,-0.0717,6.4008,0.510630131,TRUE
12.86,0.4699,4.6271,0.44045496,TRUE
12.86,-0.6008,8.0785,0.580206633,TRUE
12.86,0.4234,5.0063,0.409579754,TRUE
12.86,-0.5901,5.8193,0.400249004,TRUE
12.86,0.4211,6.0278,0.48003459,TRUE
13.37,-0.0475,7.0552,0.550604105,TRUE
13.37,0.3017,5.1665,0.449949503,TRUE
13.37,-0.8685,6.1441,0.410248041,TRUE
68.93,346.6255,377.1851,0.104006767,TRUE
68.93,346.6255,377.1851,0.104006767,TRUE
68.93,346.6255,66.6815,1.048155308,TRUE
68.42,-3.8076,44.8351,0.536079645,TRUE
68.42,5.2457,25.8923,0.416063547,TRUE
68.42,-0.8868,30.7532,0.464077711,TRUE
68.42,-1.2931,43.6819,0.592092037,TRUE
68.42,2.9843,25.629,0.416059732,TRUE
68.42,0.2607,25.1864,0.416059732,TRUE
68.42,-0.786,36.3236,0.560092926,TRUE
67.39,-2.6816,40.8411,0.520073414,FALSE
66.87,3.3017,32.4422,0.528121948,FALSE
66.87,-0.2259,34.0754,0.544034004,FALSE
66.87,-0.8662,37.7481,0.560119867,FALSE
65.84,-0.5922,34.8586,0.496040583,FALSE
65.84,0.6686,36.2938,0.544083595,FALSE
64.81,1.7052,29.3779,0.50411272,FALSE
64.81,-2.6749,36.7177,0.512043238,FALSE
63.79,3.3192,25.2531,0.440072536,FALSE
63.79,-0.7032,31.7097,0.520085335,FALSE
62.24,-0.5435,31.0282,0.488081694,FALSE
62.24,1.2765,28.4559,0.496076822,FALSE
60.7,-2.3563,26.6464,0.4000597,FALSE
60.7,2.3692,28.6945,0.528086662,FALSE
59.67,-1.9238,25.8753,0.416091442,FALSE
59.67,1.0781,27.8315,0.488041162,FALSE
57.61,-0.4841,33.9284,0.568089485,FALSE
57.61,1.6479,22.0511,0.41605854,FALSE
56.58,-0.6934,29.8849,0.528085709,FALSE
56.58,0.407,26.67,0.48807621,FALSE
54.53,-0.5378,24.594,0.432065964,FALSE
54.53,1.8777,21.4834,0.44006753,FALSE
54.53,-1.5992,26.0326,0.464070559,FALSE
52.98,0.9914,26.1764,0.512079716,FALSE
51.44,-0.1693,26.1891,0.504076242,FALSE
51.44,2.283,18.5276,0.440063238,FALSE
49.38,-2.5251,22.3068,0.424059629,FALSE
49.38,1.3325,26.2668,0.584088326,FALSE
48.35,-0.6635,24.7345,0.51207304,FALSE
46.29,-0.2949,27.5485,0.55208087,FALSE
46.29,0.2808,23.6985,0.488073349,FALSE
45.27,2.3988,17.2517,0.456071615,FALSE
45.27,-1.857,26.9,0.560102701,FALSE
43.21,2.3848,16.8238,0.448057413,FALSE
43.21,-0.4205,24.0172,0.600088835,FALSE
41.15,-1.9085,19.8916,0.41605854,FALSE
41.15,2.9648,15.757,0.456071138,FALSE
39.09,-1.1024,20.1624,0.504076719,FALSE
39.09,1.7303,14.1144,0.432065487,FALSE
36.52,-2.1596,23.5983,0.536075592,FALSE
35.49,0.6466,52.0688,1.51222682,FALSE
33.43,0.7044,16.0388,0.520076513,TRUE
33.43,-0.7998,20.689,0.584094048,TRUE
31.89,1.9743,11.6898,0.432067394,TRUE
31.89,-1.8018,14.9895,0.432094574,TRUE
30.35,0.6048,16.2082,0.512053728,TRUE
30.35,1.164,11.0157,0.408062458,TRUE
30.35,0.3138,14.1541,0.560083389,TRUE
28.29,-1.0098,15.8215,0.520073652,TRUE
28.29,0.3117,11.9048,0.408056736,TRUE
26.75,1.9958,8.646,0.408065081,TRUE
25.2,-0.5163,26.0054,0.992151022,TRUE
25.2,0.4038,12.737,0.528072119,TRUE
23.66,0.9601,10.336,0.544084072,TRUE
23.66,-1.3431,11.4036,0.456071138,TRUE
22.12,0.5036,12.6105,0.568077326,TRUE
22.12,0.522,10.8274,0.560084105,TRUE
20.57,0.0912,9.2223,0.488075495,TRUE
20.57,-0.4295,8.4118,0.408063412,TRUE
19.03,0.2812,10.5403,0.552084208,TRUE
19.03,0.6572,7.9862,0.504084349,TRUE
17.49,-0.3869,7.7074,0.440104008,TRUE
17.49,-0.2775,8.3923,0.448022366,TRUE
16.46,1.6579,5.1613,0.456072569,TRUE
16.46,-1.8063,8.6269,0.448067665,TRUE
14.91,1.7729,5.2148,0.472157717,TRUE
14.91,-1.6667,7.4226,0.415977716,TRUE
13.88,1.2084,6.3468,0.576092243,TRUE
12.86,-0.3074,14.5831,1.032158613,TRUE
12.86,0.5935,5.5765,0.49607873,TRUE
11.83,0.3695,3.984,0.408090591,TRUE
11.83,-0.2123,5.2605,0.488046885,TRUE
10.8,0.0127,11.7501,1.10416317,TRUE
9.77,0.6241,3.5804,0.456071854,TRUE
9.77,-0.3238,5.5765,0.576108456,TRUE
9.25,0.7985,2.7432,0.440052748,TRUE
9.25,-1.0984,6.7246,0.552083492,TRUE
8.74,0.7769,4.13,0.488074303,TRUE
8.74,-0.1096,4.0829,0.45607543,TRUE
7.97,0.3144,3.4904,0.46407032,TRUE
7.97,0.1126,3.7147,0.536075354,TRUE
7.97,-0.413,3.5021,0.408062458,TRUE
7.97,-0.0831,4.9866,0.55208993,TRUE
7.97,0.3012,6.0278,0.984143257,TRUE
7.2,-0.044,13.665,1.960305929,TRUE
6.94,-0.7553,5.281,0.496077299,TRUE
6.94,1.0901,2.648,0.512074709,TRUE
6.68,-0.6738,3.9137,0.472064972,TRUE
6.68,0.5675,2.9576,0.592093468,TRUE
6.17,-0.065,6.7046,1.16817832,TRUE
5.4,0.1255,2.4351,0.472072124,TRUE
5.4,-0.1697,3.5805,0.584085226,TRUE
5.14,0.9022,1.0188,0.416093588,TRUE
5.14,-0.737,4.0724,0.60011363,TRUE
4.62,0.2946,2.8942,0.560032368,TRUE
4.37,0.1414,4.6118,1.480246782,TRUE
4.11,-0.5398,3.052,0.520056725,TRUE
4.11,0.5303,1.6316,0.496071815,TRUE
3.6,-0.0074,1.7034,0.512078285,TRUE
3.6,-0.2942,2.0697,0.448067427,TRUE
3.34,0.2825,1.68,0.536081314,TRUE
3.34,0.2157,1.072,0.536085129,TRUE
3.34,-0.6301,2.321,0.47206974,TRUE
3.34,0.2859,1.6779,0.464065075,TRUE
3.08,0.1002,2.7229,1.056174278,TRUE
3.08,-0.0769,1.5449,0.520109653,TRUE
3.08,-0.1874,2.4441,0.600046396,TRUE
3.08,0.0836,2.0745,0.576081038,TRUE
2.82,0.3305,0.9998,0.544085503,TRUE
2.82,-0.252,1.7676,0.552082539,TRUE
2.82,0.0552,1.5188,0.52008152,TRUE
2.82,0.1004,1.2064,0.496073484,TRUE
2.82,-0.1493,1.4137,0.456071377,TRUE
2.82,0.158,1.239,0.552079201,TRUE
2.82,-0.3217,1.519,0.424068213,TRUE
2.82,-0.1786,1.7937,0.416091919,TRUE
3.08,0.2049,1.7674,0.55206418,TRUE
3.08,-0.0089,1.7676,0.544069767,TRUE
3.34,0.1069,1.5074,0.568088055,TRUE
3.6,-0.1078,3.2631,0.904165745,TRUE
3.6,0.1928,1.2064,0.432044268,TRUE
3.85,-0.329,2.1314,0.488080263,TRUE
3.85,0.0605,2.3189,0.576086521,TRUE
4.11,-0.7627,3.052,0.424060345,TRUE
4.11,0.7086,1.8603,0.496079683,TRUE
4.37,-0.2007,1.8579,0.408060312,TRUE
4.37,-0.0623,2.7,0.552087069,TRUE
4.88,-0.111,3.1787,0.576088667,TRUE
4.88,0.4399,1.6315,0.464105368,TRUE
4.88,-0.0265,1.5075,0.416024923,TRUE
4.88,-0.1838,2.5951,0.560087442,TRUE
4.88,0.0756,1.7675,0.40810442,TRUE
5.14,-0.58,3.4684,0.488030434,TRUE
5.14,0.4035,2.6259,0.520082951,TRUE
5.14,-0.0177,2.8404,0.552094221,TRUE
5.14,0.1152,2.3701,0.520077229,TRUE
5.14,-0.0908,2.743,0.544075966,TRUE
5.14,-0.4692,2.8942,0.416068316,TRUE
5.14,0.2842,3.1416,0.592082977,TRUE
5.4,-0.0779,3.0149,0.528080225,TRUE
5.4,0.2705,1.9988,0.440067768,TRUE
5.4,0.2444,1.554,0.448064804,TRUE
5.4,-0.9212,3.6505,0.472072601,TRUE
5.4,0.7109,2.144,0.560085058,TRUE
5.4,-0.4084,3.0741,0.520084143,TRUE
5.4,0.5158,1.68,0.488069057,TRUE
5.4,-0.8334,3.536,0.480074406,TRUE
5.4,0.6466,1.9987,0.432061434,TRUE
5.4,0.0183,2.1082,0.464066744,TRUE
5.4,-0.0487,2.1314,0.448072672,TRUE
5.4,-0.2302,3.1416,0.528081179,TRUE
5.4,0.0853,2.7042,0.488069773,TRUE
5.4,0.0023,2.743,0.496076345,TRUE
5.4,0.2136,2.1998,0.488070011,TRUE
5.4,-0.3217,3.0741,0.504153728,TRUE
5.4,0.2643,2.1811,0.439991951,TRUE
5.4,-0.4491,3.4685,0.488070011,TRUE
5.4,0.7566,1.6315,0.576089382,TRUE
5.4,-0.8087,2.7041,0.432066202,TRUE
5.4,-0.0097,3.1789,0.504077435,TRUE
5.4,0.1454,2.8942,0.520080328,TRUE
5.4,0.3902,1.8592,0.520072699,TRUE
5.4,-0.4227,2.4341,0.448069572,TRUE
5.4,-0.1767,2.8942,0.464069843,TRUE
5.4,-0.1172,3.9138,0.568084478,TRUE
5.65,0.109,5.6295,0.960148335,TRUE
5.65,0.52,1.6315,0.472067833,TRUE
5.65,-0.6461,2.8942,0.456072569,TRUE
5.65,0.5165,1.9213,0.512080669,TRUE
5.65,-0.7837,3.31,0.456106424,TRUE
5.65,0.5782,2.2699,0.544045925,TRUE
5.65,-0.5318,3.5805,0.520078897,TRUE
5.65,0.063,3.2631,0.496078968,TRUE
5.65,0.5795,1.7675,0.424064159,TRUE
5.65,-0.4786,2.7431,0.440063477,TRUE
5.65,0.5137,1.7676,0.440064669,TRUE
5.65,-0.4762,3.1417,0.496074677,TRUE
5.65,0.0647,2.8942,0.480077982,TRUE
5.65,0.2518,2.0489,0.408056021,TRUE
5.65,-0.3164,3.6505,0.544075489,TRUE
5.65,-0.0277,2.8942,0.424063206,TRUE
5.65,0.6655,1.7675,0.472070932,TRUE
5.65,-0.2767,2.8942,0.552084923,TRUE
5.65,-0.3314,3.4684,0.504077435,TRUE
5.65,0.3267,2.5952,0.488072872,TRUE
5.65,0.4056,1.5075,0.408060789,TRUE
5.65,-0.8336,4.7373,0.568123341,TRUE
5.65,0.5703,2.9625,0.584076643,TRUE
5.65,-0.0235,2.7001,0.520066977,TRUE
5.65,-0.3688,3.536,0.504075766,TRUE
5.65,1.0689,1.0189,0.456070662,TRUE
5.65,-1.3611,4.1487,0.480069637,TRUE
5.65,0.8561,2.1998,0.568089485,TRUE
5.65,-0.5683,2.5081,0.408058882,TRUE
5.65,-0.2406,4.324,0.576088667,TRUE
5.65,0.503,2.5301,0.504077435,TRUE
5.65,0.3625,1.4892,0.42408371,TRUE
5.65,-0.2668,1.9595,0.424047709,TRUE
5.65,-0.7172,3.0567,0.408062458,TRUE
5.65,0.5213,2.5301,0.528082848,TRUE
5.91,-0.629,4.2501,0.528075457,TRUE
5.91,0.6121,2.5472,0.512077093,TRUE
5.91,0.0588,2.7432,0.592097282,TRUE
5.91,-0.542,4.0111,0.536080599,TRUE
5.91,0.3908,2.5832,0.448068619,TRUE
5.91,-0.1881,2.8943,0.44006443,TRUE
5.91,0.2981,2.8942,0.600144863,TRUE
72.53,4.7182,124.0056,1.640279531,TRUE
72.53,4.7182,124.0056,1.640279531,TRUE
72.53,4.7182,25.6294,0.480054617,TRUE
72.53,-2.3589,82.1916,1.056168795,TRUE
72.53,-0.1586,45.3478,0.576091766,TRUE
72.02,3.4505,33.1444,0.552084923,TRUE
72.02,-3.9959,37.8522,0.48006916,TRUE
72.02,0.4383,36.2641,0.472075462,TRUE
72.02,1.1033,39.6308,0.56008625,FALSE
71.5,0.2548,36.1244,0.520084143,FALSE
71.5,-1.2172,44.6429,0.584094286,FALSE
71.5,3.2634,32.4422,0.55209136,FALSE
71.5,-2.5469,44.2582,0.600103855,FALSE
69.96,0.4069,40.0552,0.56008625,FALSE
69.44,1.6843,35.718,0.576092005,FALSE
69.44,-2.8035,42.6094,0.552084923,FALSE
68.42,1.3137,35.6309,0.504077673,FALSE
68.42,1.6293,31.1334,0.496079683,FALSE
67.9,-0.8603,40.6999,0.600101233,FALSE
67.9,1.287,26.0326,0.416052103,FALSE
66.87,-0.4911,29.5382,0.456069708,FALSE
66.87,-0.6238,34.202,0.504078627,FALSE
65.84,2.1,26.2674,0.448074579,FALSE
65.84,-2.1252,34.8464,0.504082918,FALSE
64.81,2.7699,28.9306,0.52808857,FALSE
64.81,-4.4667,34.096,0.456066847,FALSE
63.27,3.3125,32.585,0.58409977,FALSE
63.27,-2.1239,39.6899,0.584086418,FALSE
61.73,3.542,22.5698,0.424069405,FALSE
60.7,-3.3106,39.9932,0.560086727,FALSE
60.7,3.4058,28.9637,0.544089556,FALSE
58.13,-0.7218,33.0167,0.576096058,FALSE
58.13,1.6191,26.1605,0.536086559,FALSE
58.13,-3.214,30.692,0.480083227,FALSE
56.58,1.2774,52.3355,1.024155378,FALSE
54.53,1.5898,18.8666,0.424068451,FALSE
52.98,-4.1434,33.4374,0.512083769,FALSE
52.98,5.1811,18.8955,0.440073729,FALSE
51.44,-0.521,24.8738,0.544079304,FALSE
51.44,-3.5287,27.4344,0.448102474,FALSE
51.44,3.8567,18.9249,0.41603756,FALSE
49.38,-0.8595,24.2097,0.488075972,FALSE
49.38,0.4652,19.4815,0.408070803,FALSE
49.38,0.9773,18.8383,0.432076931,FALSE
47.32,0.4038,21.6042,0.520082235,FALSE
45.27,-1.4744,27.8015,0.560085535,FALSE
45.27,1.5201,21.2341,0.504088879,FALSE
45.27,-0.5181,18.0347,0.408054113,FALSE
43.21,0.87,20.1109,0.504079103,FALSE
43.21,0.1737,20.8981,0.536081553,FALSE
41.15,-0.0798,18.8952,0.480076075,FALSE
41.15,-0.3366,19.316,0.472078085,FALSE
39.09,0.6967,22.0953,0.600147247,FALSE
36.52,-0.1595,18.0346,0.480058908,FALSE
36.52,1.1122,14.4191,0.440034866,FALSE
36.52,-1.5416,18.838,0.472073317,FALSE
34.98,2.5943,12.4922,0.432071447,TRUE
34.98,-2.0482,21.272,0.536085129,TRUE
33.43,1.9995,15.6367,0.536085129,TRUE
31.89,-0.7141,19.7257,0.592096567,TRUE
30.35,0.3922,29.6782,1.008167505,TRUE
30.35,-0.2465,14.1818,0.46406889,TRUE
30.35,0.4767,12.3311,0.43206811,TRUE
25.2,0.0998,79.7102,3.128507137,TRUE
24.69,0.1062,33.8149,1.40822053,TRUE
24.69,-0.0659,9.9063,0.408068419,TRUE
23.14,0.0397,68.278,2.952476978,TRUE
22.63,-0.0401,25.8225,1.096179724,TRUE
22.63,0.2486,12.7617,0.576086521,TRUE
22.63,0.6516,9.0336,0.472077131,TRUE
22.12,-1.6444,11.0153,0.424081326,TRUE
22.12,0.8638,11.0796,0.512069941,TRUE
21.6,-0.0709,10.9045,0.496073723,TRUE
21.6,0.9773,8.1371,0.464077234,TRUE
21.6,-0.6835,11.9231,0.560088873,TRUE
21.09,-0.3257,13.324,0.576092958,TRUE
21.09,0.8169,8.6267,0.440072775,TRUE
21.09,-0.0283,8.2042,0.416068316,TRUE
